id,path,model_id
d9b47fe9-d206-4ab5-903d-df725727db78,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_1.0e00713a-4f68-42d4-9653-2a40c98c558f/single_simulation_30_07_2024-00_28_09/results/results.json,0e00713a-4f68-42d4-9653-2a40c98c558f
6c26d534-14a5-451f-9388-450f2fc4a669,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_1.0e00713a-4f68-42d4-9653-2a40c98c558f/single_simulation_30_07_2024-00_30_04/results/results.json,0e00713a-4f68-42d4-9653-2a40c98c558f
742c64cb-bdb9-43b9-abd0-444ad9c6e826,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_1.0e00713a-4f68-42d4-9653-2a40c98c558f/single_simulation_30_07_2024-00_30_39/results/results.json,0e00713a-4f68-42d4-9653-2a40c98c558f
b4e2f450-423d-4bed-b3cd-0caafd8b22ac,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_1.0e00713a-4f68-42d4-9653-2a40c98c558f/single_simulation_30_07_2024-00_31_13/results/results.json,0e00713a-4f68-42d4-9653-2a40c98c558f
0e0f7e34-5bec-4ba1-bd45-1feeb9c929d0,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_1.0e00713a-4f68-42d4-9653-2a40c98c558f/single_simulation_30_07_2024-00_31_48/results/results.json,0e00713a-4f68-42d4-9653-2a40c98c558f
2b6d2256-adba-4931-95a1-29fcebe16cfe,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_1.0e00713a-4f68-42d4-9653-2a40c98c558f/single_simulation_30_07_2024-00_32_12/results/results.json,0e00713a-4f68-42d4-9653-2a40c98c558f
bdee58e1-0b58-451f-a934-2df12f3be3da,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_1.0e00713a-4f68-42d4-9653-2a40c98c558f/single_simulation_30_07_2024-01_36_32/results/results.json,0e00713a-4f68-42d4-9653-2a40c98c558f
ac2af60b-a2a6-40e5-a747-8d828ae5452e,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_1.0e00713a-4f68-42d4-9653-2a40c98c558f/single_simulation_31_07_2024-21_25_22/results/results.json,0e00713a-4f68-42d4-9653-2a40c98c558f
c8dc47a2-9019-424e-b1bf-872d644c3cb1,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/single_simulation_02_08_2024-16_44_14/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
35afda74-5a9d-47d8-96f3-55fb61c7feb9,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_1.0e00713a-4f68-42d4-9653-2a40c98c558f/single_simulation_03_08_2024-21_58_26/results/results.json,0e00713a-4f68-42d4-9653-2a40c98c558f
133f0ccf-1dcd-4d6a-9735-8c524c75d90d,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/single_simulation_23_10_2024-18_37_43/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
22be5760-9101-4c37-874a-f331efeda7aa,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/single_simulation_23_10_2024-18_38_14/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
3b29b08a-e9d3-4b0f-87f4-1eae11827035,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/single_simulation_23_10_2024-19_22_40/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
0cb32fd0-362e-4349-b7e0-86272943c821,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/single_simulation_23_10_2024-19_34_43/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
b7bbb44a-3896-4a4d-b0e8-5298b2a303de,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/single_simulation_23_10_2024-20_03_19/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
60936341-e0ab-433b-a445-67028bb9996b,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/single_simulation_23_10_2024-20_04_41/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
7a949c29-5e0e-4098-a610-fbd7df11b1a9,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/single_simulation_23_10_2024-20_05_03/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
14172075-ef38-4e77-9c73-a08c11dcc101,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/single_simulation_23_10_2024-20_05_47/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
2281a738-7955-4b63-b938-c9448639b7f3,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/single_simulation_23_10_2024-20_06_02/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
e56e5729-5061-4c27-b5eb-1b165c9b2665,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/single_simulation_23_10_2024-20_06_18/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
b4c5f39d-f561-4ae3-a783-27479736d1f5,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/single_simulation_23_10_2024-20_06_28/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
044dcdbe-f7ad-4a18-8ed9-46c08afb0568,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/single_simulation_30_10_2024-19_01_06/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
