id,path,model_id
f9dc135a-bda3-41c6-a2ce-23797fbfb098,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_02_08_2024-14_54_24/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
11d04484-97dd-4dc4-9e74-eefaad9bac65,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_02_08_2024-14_56_03/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
292f2946-d516-4c8e-a838-deae371ab6ee,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_02_08_2024-15_31_21/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
0c6955fa-95fc-4b96-a375-f573dd86368e,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_02_08_2024-15_45_08/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
81e48836-fd2c-42d7-9a24-0b904b38c1bb,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_02_08_2024-15_46_51/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
272ddd4c-76b6-4fdf-95ef-9f590dd76347,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_02_08_2024-16_37_42/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
78e687ae-c201-4543-a209-d933bb21bc71,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_02_08_2024-16_39_12/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
10d4a5ad-d6da-4f72-9984-7bddbe56702e,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_02_08_2024-16_40_34/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
b5c75b42-f2cf-4ef8-82dd-f22457a37120,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_02_08_2024-16_41_29/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
0c4c441c-7099-424a-832c-0630c74e8f09,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_02_08_2024-16_42_58/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
5a7ba475-b064-4456-99c0-f94c01f64fcd,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_02_08_2024-16_43_39/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
65d3458d-2d5e-4a60-878c-662e94b88d1f,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_02_08_2024-16_43_45/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
f5caa861-9c79-44cf-8a7d-4ae303249d76,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_02_08_2024-16_43_50/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
eecb407d-812f-48d0-af8a-95f4dc9651ee,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_02_08_2024-16_55_21/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
0cd968de-61ea-485a-91b1-e312432d1af8,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_02_08_2024-17_02_56/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
ae5f4444-8f87-4130-8f3b-be715ba25b9f,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_02_08_2024-17_12_15/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
20a56b53-ba4f-48da-b82a-4a59bb6ff29f,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_02_08_2024-17_14_46/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
3ca06bc8-6b3e-4cd5-ac18-23afa26bf2a9,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_02_08_2024-17_15_51/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
d1da3024-0c67-42ca-806f-24894a5586db,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_02_08_2024-17_18_30/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
e6e2feab-02d6-4bb7-b4c2-3f0b74b019f0,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_02_08_2024-17_42_00/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
e2ee6a15-da59-4fb0-85cb-e102a12c7d5c,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_02_08_2024-17_45_00/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
da0e9ebf-5383-4919-80a1-799ab01b71fb,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_02_08_2024-17_45_25/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
4eba72c2-f881-4bb9-8cac-408ae77470c0,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_02_08_2024-17_50_19/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
8353cc54-40cd-43b1-8389-16d22c3b419d,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_02_08_2024-17_51_35/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
be84ebc9-ba08-413b-a412-840a5739033d,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_02_08_2024-17_52_17/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
e87a8e39-8177-4c97-8639-49af9e5b6d0e,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_02_08_2024-17_55_34/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
b7ba0d1c-80ee-4435-b963-47c1836de96a,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_02_08_2024-18_00_21/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
4d64e08e-ffb8-4d04-8e03-3fab000de117,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_02_08_2024-18_09_58/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
95165341-753e-4a3a-9b49-395b65c2ecb9,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_02_08_2024-18_10_54/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
64e2d225-5bc6-4d79-ad89-9519de446ba8,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_02_08_2024-18_11_24/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
a4afe5dd-d94e-4944-9c5d-bcc51da99f3d,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_1.0e00713a-4f68-42d4-9653-2a40c98c558f/calibration_03_08_2024-22_00_25/results/results.json,0e00713a-4f68-42d4-9653-2a40c98c558f
5a1f0cf3-caeb-43d1-8c05-32525d6af3c0,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_1.0e00713a-4f68-42d4-9653-2a40c98c558f/calibration_03_08_2024-23_09_27/results/results.json,0e00713a-4f68-42d4-9653-2a40c98c558f
a8cfe9d7-80d1-4805-91d6-21e12620c330,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_07_08_2024-15_48_16/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
b061201a-cf39-4dcf-bede-6eb48ec8c438,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_07_08_2024-18_33_56/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
